file,point_x,point_y,kind 
110_3,302,398,termination
110_3,429,376,termination
110_3,376,108,bifurcation
110_3,350,308,termination
110_3,414,422,bifurcation
110_3,378,328,bifurcation
110_3,411,421,bifurcation
110_3,428,345,termination
110_3,410,350,termination
110_3,430,378,bifurcation
110_3,278,265,termination
110_3,424,219,bifurcation
110_3,396,369,termination
110_3,383,321,termination
110_3,430,386,bifurcation
110_3,349,287,termination
110_3,429,211,termination
110_3,385,357,termination
110_3,430,177,bifurcation
110_3,332,303,bifurcation
110_3,428,315,bifurcation
110_3,307,253,termination
110_3,418,397,bifurcation
110_3,261,101,termination
110_3,430,208,termination
110_3,415,414,bifurcation
110_3,417,225,termination
110_3,270,390,termination
110_3,419,395,bifurcation
110_3,424,222,bifurcation
110_3,378,325,bifurcation
110_3,384,378,termination
110_3,311,252,bifurcation
110_3,413,135,termination
110_3,387,378,termination
110_3,390,447,termination
110_4,342,106,termination
110_4,303,388,termination
110_4,304,364,termination
110_4,483,157,termination
110_4,473,205,termination
110_4,456,133,termination
110_4,378,174,termination
110_4,294,84,bifurcation
110_4,314,88,termination
110_4,475,146,bifurcation
110_4,294,384,termination
110_4,468,205,bifurcation
110_4,482,181,termination
110_4,456,414,termination
110_4,314,228,termination
110_4,481,157,bifurcation
110_4,326,163,termination
110_4,479,151,bifurcation
110_4,322,169,termination
110_4,314,193,termination
110_4,393,190,termination
110_4,414,121,termination
110_4,476,151,bifurcation
110_4,442,284,termination
110_4,476,155,bifurcation
110_4,300,244,termination
110_4,484,370,termination
110_4,300,321,bifurcation
110_4,479,159,bifurcation
110_4,382,184,bifurcation
110_4,442,254,termination
110_4,450,121,termination
110_4,462,159,termination
110_4,337,107,termination
110_4,368,118,termination
110_4,472,398,termination
110_4,476,351,termination
110_4,398,197,bifurcation
110_4,481,270,termination
110_4,461,130,termination
110_4,463,405,termination
110_4,444,190,termination
110_4,313,378,termination
110_4,313,82,termination
110_4,265,194,termination
110_4,287,228,termination
110_4,452,148,termination
110_4,316,98,bifurcation
110_4,318,364,termination
110_4,474,393,bifurcation
110_4,409,74,bifurcation
110_4,446,108,bifurcation
110_4,382,182,termination
110_4,472,196,termination
110_4,290,392,termination
110_4,313,195,termination
110_4,338,160,termination
110_4,470,158,termination
110_4,435,174,termination
110_4,268,212,termination
110_4,460,404,termination
110_4,418,110,termination
110_4,461,131,termination
110_4,347,332,termination
110_4,300,240,termination
110_4,338,165,termination
110_4,479,146,bifurcation
110_4,353,265,termination
110_4,475,394,termination
110_4,450,283,termination
110_4,292,92,termination
110_4,480,384,termination
110_4,480,374,termination
110_4,476,201,termination
110_4,323,97,termination
110_4,314,192,termination
110_4,487,161,termination
110_4,291,393,bifurcation
110_4,369,122,termination
110_4,409,119,termination
110_4,427,85,termination
110_4,318,88,termination
110_4,357,245,termination
110_4,332,164,termination
110_4,449,426,termination
110_4,439,251,bifurcation
110_4,483,363,bifurcation
110_4,317,98,termination
110_4,293,87,termination
110_4,477,206,termination
110_4,397,194,termination
110_4,479,373,bifurcation
110_4,383,172,termination
110_4,317,94,termination
110_4,443,425,termination
110_4,408,158,termination
110_4,400,417,termination
110_4,314,362,bifurcation
110_4,440,422,bifurcation
110_4,475,132,termination
110_4,354,227,termination
110_4,469,269,bifurcation
110_4,470,189,termination
110_4,308,69,termination
110_4,370,174,termination
110_4,479,389,termination
110_4,276,85,termination
110_4,480,270,bifurcation
110_5,373,183,bifurcation
110_5,377,386,bifurcation
110_5,380,200,bifurcation
110_5,191,78,termination
110_5,239,322,termination
110_5,383,200,bifurcation
110_5,321,127,bifurcation
110_5,256,158,termination
110_5,371,386,bifurcation
110_5,226,169,termination
110_5,337,93,termination
110_5,359,129,termination
110_5,319,299,termination
110_5,321,125,bifurcation
110_5,367,147,bifurcation
110_5,332,188,bifurcation
110_5,261,167,termination
110_5,250,379,termination
110_5,246,179,termination
110_5,307,312,termination
110_5,272,109,termination
110_5,336,345,termination
110_5,235,237,termination
110_5,268,220,bifurcation
110_5,311,162,termination
110_5,350,109,bifurcation
110_5,335,118,termination
110_5,275,188,bifurcation
110_5,370,382,termination
110_5,319,126,termination
110_5,241,269,termination
110_5,212,212,termination
110_5,311,195,termination
110_5,168,100,bifurcation
110_5,262,174,termination
110_5,200,65,termination
110_5,348,119,bifurcation
110_5,253,160,termination
110_5,383,194,bifurcation
110_5,320,177,termination
110_5,376,191,bifurcation
110_5,274,207,termination
110_5,284,257,termination
110_5,270,188,termination
110_5,209,166,termination
110_5,374,180,bifurcation
110_5,240,365,termination
110_5,254,154,termination
110_5,301,181,termination
110_5,278,142,termination
110_5,335,93,bifurcation
110_5,385,381,bifurcation
110_5,331,85,termination
110_5,252,132,bifurcation
110_5,230,156,termination
110_5,369,157,termination
110_5,346,99,termination
110_5,205,62,termination
110_5,226,370,bifurcation
110_5,274,274,termination
110_5,340,127,termination
110_5,317,129,termination
110_5,334,95,bifurcation
110_5,303,196,bifurcation
110_5,273,80,termination
110_5,251,317,termination
110_5,278,216,termination
110_5,233,166,termination
110_5,217,203,termination
110_5,274,333,termination
110_5,311,299,termination
110_5,324,125,termination
110_5,203,229,termination
110_5,254,158,termination
110_5,172,205,termination
110_5,353,121,termination
110_5,351,119,bifurcation
110_5,329,130,termination
110_5,214,168,termination
110_5,386,203,termination
110_5,217,96,termination
110_5,229,234,termination
110_5,250,158,termination
110_5,165,195,termination
110_5,304,204,termination
110_5,233,231,termination
110_6,289,374,bifurcation
110_6,317,183,termination
110_6,239,312,termination
110_6,355,243,bifurcation
110_6,327,257,termination
110_6,351,303,termination
110_6,247,290,termination
110_6,243,275,termination
110_6,235,334,bifurcation
110_6,328,286,termination
110_6,333,313,termination
110_6,349,174,bifurcation
110_6,396,334,bifurcation
110_6,351,162,bifurcation
110_6,333,326,termination
110_6,387,352,bifurcation
110_6,383,206,termination
110_6,396,438,termination
110_6,366,324,termination
110_6,306,174,bifurcation
110_6,390,430,bifurcation
110_6,397,346,termination
110_6,393,367,bifurcation
110_6,316,289,bifurcation
110_6,388,335,termination
110_6,299,434,bifurcation
110_6,255,345,bifurcation
110_6,274,259,bifurcation
110_6,391,340,termination
110_6,352,163,termination
110_6,253,298,termination
110_6,380,222,bifurcation
110_6,350,297,termination
110_6,314,413,termination
110_6,363,251,termination
110_6,387,333,termination
110_6,313,268,bifurcation
110_6,283,371,termination
110_6,382,332,bifurcation
110_6,345,232,bifurcation
110_6,375,312,bifurcation
110_6,237,300,termination
110_6,371,253,termination
110_6,281,288,termination
110_6,311,180,termination
110_6,245,355,bifurcation
110_6,300,285,bifurcation
110_6,363,289,bifurcation
110_6,260,428,bifurcation
110_6,238,289,termination
110_6,284,284,termination
110_6,391,328,termination
110_6,340,268,termination
110_6,349,295,termination
110_6,289,376,bifurcation
110_6,381,417,bifurcation
110_6,311,277,termination
110_6,395,242,bifurcation
110_6,379,295,termination
110_6,397,217,termination
110_6,318,215,termination
110_6,301,437,termination
110_6,262,186,bifurcation
110_6,337,331,termination
110_6,237,349,termination
110_6,381,211,termination
110_6,383,254,termination
110_6,340,314,termination
110_6,302,250,termination
110_6,254,367,termination
110_6,302,277,bifurcation
110_6,332,311,bifurcation
110_6,299,268,bifurcation
110_6,279,440,bifurcation
110_6,372,261,termination
110_6,381,366,termination
110_6,294,323,bifurcation
110_6,319,296,bifurcation
110_6,383,309,termination
110_6,303,277,termination
110_6,321,294,bifurcation
110_6,302,253,bifurcation
110_6,278,250,bifurcation
110_6,299,435,bifurcation
110_6,350,298,termination
110_6,301,363,termination
110_6,252,303,termination
110_6,366,289,bifurcation
110_6,352,305,termination
110_6,294,319,bifurcation
110_6,380,207,bifurcation
110_6,321,296,bifurcation
110_6,351,300,termination
110_6,336,432,bifurcation
110_6,342,319,bifurcation
110_6,255,293,bifurcation
110_6,305,324,termination
110_6,257,293,bifurcation
110_6,279,281,termination
110_6,256,267,termination
110_6,289,445,bifurcation
110_6,227,291,termination
110_6,348,231,bifurcation
110_6,292,257,bifurcation
110_6,373,237,termination
110_7,317,211,termination
110_7,274,213,termination
110_7,266,266,termination
110_7,366,167,termination
110_7,370,368,bifurcation
110_7,382,211,termination
110_7,269,201,termination
110_7,293,185,termination
110_7,392,187,bifurcation
110_7,393,254,termination
110_7,272,295,termination
110_7,364,283,bifurcation
110_7,335,238,termination
110_7,274,309,termination
110_7,399,189,bifurcation
110_7,270,359,termination
110_7,341,386,bifurcation
110_7,285,270,termination
110_7,400,202,termination
110_7,397,230,termination
110_7,339,166,termination
110_7,292,272,termination
110_7,382,193,termination
110_7,389,209,termination
110_7,272,181,termination
110_7,332,225,bifurcation
110_7,255,262,termination
110_7,360,172,termination
110_7,307,217,termination
110_7,350,229,termination
110_7,292,305,termination
110_7,254,260,termination
110_7,380,227,termination
110_7,251,252,bifurcation
110_7,372,163,termination
110_7,279,252,termination
110_7,386,157,termination
110_7,370,222,termination
110_7,383,205,termination
110_7,278,272,termination
110_7,367,155,bifurcation
110_7,289,318,termination
110_7,246,238,termination
110_7,251,239,termination
110_7,320,321,termination
110_7,376,193,termination
110_7,357,254,bifurcation
110_7,287,291,termination
110_7,285,191,termination
110_7,255,353,termination
110_7,269,275,termination
110_7,395,223,termination
110_7,317,134,termination
110_7,291,301,termination
110_7,269,232,termination
110_7,293,205,termination
110_7,302,249,termination
110_7,263,264,termination
110_7,335,173,termination
110_7,313,163,termination
110_7,334,214,bifurcation
110_7,369,254,termination
110_7,341,125,termination
110_7,366,124,bifurcation
110_7,266,248,termination
110_7,395,202,bifurcation
110_7,242,280,termination
110_7,262,305,termination
110_7,270,188,termination
110_7,377,219,termination
110_7,274,228,termination
110_7,331,214,termination
110_7,392,235,termination
110_7,262,239,bifurcation
110_7,366,228,termination
110_7,252,236,termination
110_7,332,252,termination
110_7,269,323,termination
110_7,280,123,bifurcation
110_7,366,122,termination
110_7,332,179,termination
110_7,377,233,termination
110_7,399,201,bifurcation
110_7,268,220,termination
110_7,274,318,termination
110_7,354,325,termination
110_7,295,292,termination
110_7,362,125,bifurcation
110_7,230,212,termination
110_7,334,375,bifurcation
110_7,352,175,termination
110_7,268,209,termination
110_7,333,255,termination
110_7,374,276,termination
110_7,281,283,termination
110_7,256,284,termination
110_7,283,262,termination
110_7,371,250,termination
110_7,357,316,bifurcation
110_7,255,285,bifurcation
110_7,301,138,bifurcation
110_7,325,157,termination
110_7,335,148,termination
110_7,334,211,termination
110_7,393,218,termination
110_7,282,306,termination
110_7,269,292,termination
110_7,285,240,bifurcation
110_7,380,200,termination
110_7,262,318,termination
110_7,297,384,bifurcation
110_7,344,137,termination
110_7,369,178,termination
110_7,254,251,termination
110_7,256,348,termination
110_7,268,223,termination
